song_name,song_id,popularity,release_date,release_date_precision,external_ids,spotify_url,artists,danceability,energy,key,loudness,mode,speechiness,acousticness,instrumentalness,liveness,valence,tempo,duration_ms
Streets of Philadelphia - Single Edit,3fbnbn6A5O5RNb08tlUEgd,74,1995-02-27,day,{'isrc': 'USSM19303834'},https://open.spotify.com/track/3fbnbn6A5O5RNb08tlUEgd,"[{'artist_name': 'Bruce Springsteen', 'artist_id': '3eqjTLE0HfPfh78zjh6TqT'}]",,,,,,,,,,,,
Alive,1L94M3KIu7QluZe63g64rv,75,1991-08-27,day,{'isrc': 'USSM19100003'},https://open.spotify.com/track/1L94M3KIu7QluZe63g64rv,"[{'artist_name': 'Pearl Jam', 'artist_id': '1w5Kfo2jwwIPruYS2UWh56'}]",,,,,,,,,,,,
Enjoy the Silence,0yp3TvJNlG50Q4tAHWNCRm,74,2022-04-01,day,{'isrc': 'GBAJH0400045'},https://open.spotify.com/track/0yp3TvJNlG50Q4tAHWNCRm,"[{'artist_name': 'Depeche Mode', 'artist_id': '762310PdDnwsDxAQxzQkfX'}]",,,,,,,,,,,,
Gonna Make You Sweat (Everybody Dance Now) (feat. Freedom Williams),7eheoW4hxrH51ww2QePVwF,69,1990,year,{'isrc': 'USSM19000533'},https://open.spotify.com/track/7eheoW4hxrH51ww2QePVwF,"[{'artist_name': 'C & C Music Factory', 'artist_id': '7krx6UBDKLwE0q3s3fesqF'}, {'artist_name': 'Freedom Williams', 'artist_id': '08MVPakTEdRJimQNV61NFR'}]",,,,,,,,,,,,
Don't Look Back In Anger - Remastered,12dU3vAh6AFoJkisorfoUl,74,1995,year,{'isrc': 'GBQCP1400110'},https://open.spotify.com/track/12dU3vAh6AFoJkisorfoUl,"[{'artist_name': 'Oasis', 'artist_id': '2DaxqgrOhkeH0fpeiQq2f4'}]",,,,,,,,,,,,
Paranoid Android,6LgJvl0Xdtc73RJ1mmpotq,70,1997-05-28,day,{'isrc': 'GBAYE9701376'},https://open.spotify.com/track/6LgJvl0Xdtc73RJ1mmpotq,"[{'artist_name': 'Radiohead', 'artist_id': '4Z8W4fKeB5YxbusRsdQVPb'}]",,,,,,,,,,,,
Say My Name,7H6ev70Weq6DdpZyyTmUXk,78,1999-07-27,day,{'isrc': 'USSM19901056'},https://open.spotify.com/track/7H6ev70Weq6DdpZyyTmUXk,"[{'artist_name': ""Destiny's Child"", 'artist_id': '1Y8cdNmUJH7yBTd9yOvr5i'}]",,,,,,,,,,,,
Achy Breaky Heart,2EoIt9vdgFRNW03u5IvFsQ,67,1992,year,{'isrc': 'USPG19290113'},https://open.spotify.com/track/2EoIt9vdgFRNW03u5IvFsQ,"[{'artist_name': 'Billy Ray Cyrus', 'artist_id': '60rpJ9SgigSd16DOAG7GSa'}]",0.8,0.563,9.0,-10.209,1.0,0.0303,0.051,0.0,0.0797,0.961,121.808,203373.0
The Boy Is Mine,6sHsXIJoEN5JpdkGMQDJxt,73,1998-05-29,day,{'isrc': 'USAT29800316'},https://open.spotify.com/track/6sHsXIJoEN5JpdkGMQDJxt,"[{'artist_name': 'Brandy', 'artist_id': '05oH07COxkXKIMt6mIPRee'}, {'artist_name': 'Monica', 'artist_id': '6nzxy2wXs6tLgzEtqOkEi2'}]",0.704,0.707,1.0,-6.537,0.0,0.0391,0.539,0.00106,0.318,0.761,93.145,294787.0
Truly Madly Deeply,2ntpyUU3itxHWcJnOJmVic,72,1997,year,{'isrc': 'AURQ09700005'},https://open.spotify.com/track/2ntpyUU3itxHWcJnOJmVic,"[{'artist_name': 'Savage Garden', 'artist_id': '3NRFinRTEqUCfaTTZmk8ek'}]",,,,,,,,,,,,
Fantasy,6xkryXuiZU360Lngd4sx13,75,1995-10-03,day,{'isrc': 'USSM19501031'},https://open.spotify.com/track/6xkryXuiZU360Lngd4sx13,"[{'artist_name': 'Mariah Carey', 'artist_id': '4iHNK0tOyZPYnBU7nGAgpQ'}]",0.671,0.727,7.0,-7.585,1.0,0.035,0.139,0.0,0.123,0.801,102.358,243493.0
California Love - Original Version,3ia3dJETSOllPsv3LJkE35,81,1998-01-01,day,{'isrc': 'USUG10702628'},https://open.spotify.com/track/3ia3dJETSOllPsv3LJkE35,"[{'artist_name': '2Pac', 'artist_id': '1ZwdS5xdxEREPySFridCfh'}, {'artist_name': 'Roger', 'artist_id': '3GMoVpWJy4smKuxFuFTwXC'}, {'artist_name': 'Dr. Dre', 'artist_id': '6DPYiyq5kWVQS4RGwxzPC7'}]",,,,,,,,,,,,
Dreamlover,5m9aremBVDMMMAP1tfFCbx,58,1993-08-31,day,{'isrc': 'USSM19303170'},https://open.spotify.com/track/5m9aremBVDMMMAP1tfFCbx,"[{'artist_name': 'Mariah Carey', 'artist_id': '4iHNK0tOyZPYnBU7nGAgpQ'}]",,,,,,,,,,,,
Champagne Supernova - Remastered,2A7GGXmTlXuH9LOvBXgOX4,69,1995,year,{'isrc': 'GBQCP1400118'},https://open.spotify.com/track/2A7GGXmTlXuH9LOvBXgOX4,"[{'artist_name': 'Oasis', 'artist_id': '2DaxqgrOhkeH0fpeiQq2f4'}]",,,,,,,,,,,,
Take a Bow,5oqukcHWfqq7HGjyKwLX1y,57,1994-10-25,day,{'isrc': 'USWB19400272'},https://open.spotify.com/track/5oqukcHWfqq7HGjyKwLX1y,"[{'artist_name': 'Madonna', 'artist_id': '6tbjWDEIzxoDsBA1FuhfPW'}]",,,,,,,,,,,,
Hero,5mgCMlxQW7fmHbrdJuowbB,69,1993-08-31,day,{'isrc': 'USSM19303171'},https://open.spotify.com/track/5mgCMlxQW7fmHbrdJuowbB,"[{'artist_name': 'Mariah Carey', 'artist_id': '4iHNK0tOyZPYnBU7nGAgpQ'}]",,,,,,,,,,,,
All Apologies,1Ic9pKxGSJGM0LKeqf6lGe,74,1993-09-21,day,{'isrc': 'USGF19960712'},https://open.spotify.com/track/1Ic9pKxGSJGM0LKeqf6lGe,"[{'artist_name': 'Nirvana', 'artist_id': '6olE6TJLqED3rqDCT0FyPh'}]",,,,,,,,,,,,
1979 - Remastered 2012,5QLHGv0DfpeXLNFo7SFEy1,78,1995,year,{'isrc': 'USVI21200910'},https://open.spotify.com/track/5QLHGv0DfpeXLNFo7SFEy1,"[{'artist_name': 'The Smashing Pumpkins', 'artist_id': '40Yq4vzPs9VNUrIBG5Jr2i'}]",0.765,0.788,3.0,-9.896,1.0,0.0332,0.0166,0.588,0.0513,0.964,126.879,266200.0
Basket Case,6L89mwZXSOwYl76YXfX13s,81,1994-02-01,day,{'isrc': 'USRE19900151'},https://open.spotify.com/track/6L89mwZXSOwYl76YXfX13s,"[{'artist_name': 'Green Day', 'artist_id': '7oPftvlwr6VrsViSDV7fJY'}]",,,,,,,,,,,,
I Believe I Can Fly,2RzJwBCXsS1VnjDm2jKKAa,59,1998-11-08,day,{'isrc': 'USJI19610437'},https://open.spotify.com/track/2RzJwBCXsS1VnjDm2jKKAa,"[{'artist_name': 'R. Kelly', 'artist_id': '2mxe0TnaNL039ysAj51xPQ'}]",,,,,,,,,,,,
Everlong,5UWwZ5lm5PKu6eKsHAGxOk,82,1997-05-20,day,{'isrc': 'USRW29600011'},https://open.spotify.com/track/5UWwZ5lm5PKu6eKsHAGxOk,"[{'artist_name': 'Foo Fighters', 'artist_id': '7jy3rLJdDQY21OgRLCZ9sD'}]",,,,,,,,,,,,
A Whole New World (Aladdin's Theme),4tS8xQfyPGc7f4lJ1JP6BX,56,1993-01-31,day,{'isrc': 'USLIC0500071'},https://open.spotify.com/track/4tS8xQfyPGc7f4lJ1JP6BX,"[{'artist_name': 'Peabo Bryson', 'artist_id': '49iKbKGqgn8OESkW5WduX0'}, {'artist_name': 'Regina Belle', 'artist_id': '3J9tQvcK0bY3CcVcgRELxH'}]",0.516,0.32,2.0,-10.487,1.0,0.0303,0.627,0.0,0.144,0.131,107.894,243493.0
Black or White,7EsjkelQuoUlJXEw7SeVV4,69,1991-11-13,day,{'isrc': 'USSM19000733'},https://open.spotify.com/track/7EsjkelQuoUlJXEw7SeVV4,"[{'artist_name': 'Michael Jackson', 'artist_id': '3fMbdgg4jU18AjLCKBhRSm'}]",0.518,0.9,9.0,-3.748,1.0,0.0933,0.172,0.0315,0.0713,0.872,115.029,254933.0
My Name Is,75IN3CtuZwTHTnZvYM4qnJ,74,1999-02-23,day,{'isrc': 'USIR19902059'},https://open.spotify.com/track/75IN3CtuZwTHTnZvYM4qnJ,"[{'artist_name': 'Eminem', 'artist_id': '7dGJo4pcD2V6oG8kP0tJRR'}]",0.869,0.68,1.0,-6.233,1.0,0.318,0.0416,1.12e-06,0.0914,0.815,85.519,268400.0
This Is How We Do It,6uQKuonTU8VKBz5SHZuQXD,66,1995-01-01,day,{'isrc': 'USRL19500006'},https://open.spotify.com/track/6uQKuonTU8VKBz5SHZuQXD,"[{'artist_name': 'Montell Jordan', 'artist_id': '0iVrCROxeyon7MZUW3MfzT'}, {'artist_name': 'Wino', 'artist_id': '2UEm3mXEPGyxeWQJYc8WSx'}]",0.799,0.623,0.0,-9.374,1.0,0.0812,0.0141,0.0,0.43,0.773,103.649,238800.0
Tubthumping,22HYEJveCvykVDHDiEEmjZ,69,1997-09-01,day,{'isrc': 'DEA349700542'},https://open.spotify.com/track/22HYEJveCvykVDHDiEEmjZ,"[{'artist_name': 'Chumbawamba', 'artist_id': '0TcYeHEK9sBtv7xPbKhzHz'}]",,,,,,,,,,,,
How Do I Live,7BD50ATrF3Vab5FQy7vtK8,71,2003-11-18,day,{'isrc': 'USCRB9700025'},https://open.spotify.com/track/7BD50ATrF3Vab5FQy7vtK8,"[{'artist_name': 'LeAnn Rimes', 'artist_id': '2d3VHzlOEwXvmBdS4pzOPL'}]",0.577,0.462,2.0,-7.989,1.0,0.0279,0.128,0.0,0.0822,0.258,128.303,266973.0
Heart-Shaped Box,11LmqTE2naFULdEP94AUBa,81,1993-09-21,day,{'isrc': 'USGF19960703'},https://open.spotify.com/track/11LmqTE2naFULdEP94AUBa,"[{'artist_name': 'Nirvana', 'artist_id': '6olE6TJLqED3rqDCT0FyPh'}]",,,,,,,,,,,,
